13 37.53
13 48.66
13 57.47
13 33.41
13 45.55
14 53.66
14 63.85
14 50.86
14 65.24
14 74.73
14 56.98
14 47.92
14 52.15
14 51.38
14 72.17
14 45.71
14 61.74
14 55.51
14 62.97
14 63.22
14 59.2
14 64.09
14 55.36
15 64.33
15 41.46
15 64.61
15 61.06
15 51.38
15 52.42
15 53.56
15 45.25
15 54.74
15 61.15
15 72.08
15 55.13
16 48.18
16 56.3
16 60.36
16 64.65
16 62.42
16 50.32
16 57.32
16 57.96
16 52.73
16 54.95
16 60.49
16 43.01
16 60.25
16 50.76
16 64.58
16 47.55
16 53.35
16 55.9
16 64.38
16 62.8
16 60.49
16 53.81
16 33.85
17 47.51
17 35.25
17 36.51
17 37.49
17 41.33
17 27.09
17 40.31
18 50
18 69.18
18 57.08
18 58.62
18 52.35
18 43.85
18 38.6
18 44.71
18 54.67
18 56.13
18 37.27
18 45.1
18 57.79
18 41
19 47.34
19 29.54
19 52.91
19 51.36
19 33.92
19 36.91
19 44.53
19 56.28
19 50.14
19 37.72
19 52.18
19 28.26
20 61.95
20 62.39
20 50.35
20 42.87
20 33.17
20 53.31
20 31.59
20 50.33
20 29.94
20 47.93
20 46.02
20 51.61
20 50.06
20 39.9
20 47.67
20 47.89
20 48.23
20 45.02
20 36.33
20 40.69
21 55.84
21 44.34
21 41.06
21 55.06
21 56.05
21 55.66
21 44.44
21 59.63
21 60.78
21 42.84
21 54.13
21 60.07
21 50.73
21 36.07
21 43.85
22 56.5
22 60.1
22 59.46
22 49.95
22 46.1
22 64.68
22 30.95
22 47.95
22 40.74
22 61.53
22 40.16
22 40.33
22 46.7
22 40.64
22 48.21
22 59.07
22 53.81
22 35.9
22 32.13
22 51.67
22 55.1
22 46.63
22 50.33
22 31.09
23 52.33
23 35.94
23 48.13
23 48.31
23 63.37
23 53.66
23 65.18
23 48.21
23 44.47
23 44.97
23 68.85
23 45.95
23 55.01
23 53.52
24 36.85
24 37.33
24 45.89
24 47.74
24 62.68
24 57.83
24 33.14
24 26.73
24 32.41
24 49.68
24 50.72
24 53.03
24 49.08
24 51.83
24 48.34
24 46.94
24 56.26
24 38.38
24 39.84
24 46.22
25 42.9
25 48.89
25 52.65
25 43.33
25 26.33
25 55.05
25 32.43
25 54.12
25 41.91
25 48.47
25 58.24
25 59.8
25 35.43
25 39.51
25 55.59
25 38.48
25 38.27
25 41.68
25 38.66
26 51.03
26 26.07
26 47.08
26 43.41
26 50.69
26 46.07
26 50.94
26 39.71
26 42.96
26 40.73
26 54.64
26 46.59
26 58.86
26 42.51
26 39.88
26 55.37
26 45.78
26 42.42
26 54.48
26 57.12
26 62.45
26 34.02
26 50.25
26 45.87
26 29.29
26 32.75
26 51.69
26 52.64
26 50.24
26 52.85
27 69.02
27 44.67
27 39.38
27 41.27
27 43.9
27 44.08
27 23.71
27 35.95
27 51.23
27 28.43
27 52.74
27 46.96
28 52.52
28 55.59
28 72.27
28 50.47
28 54.91
28 61.6
28 28.34
28 47.49
28 66.12
28 35.97
28 31.54
28 58.87
28 50.02
28 46.9
28 51.75
28 55.08
28 46.69
28 57.64
28 57.8
28 51.95
28 56.83
28 49.12
29 58.61
29 50.49
29 52.13
29 66.68
29 42.49
29 54.6
29 50.42
29 40.2
29 50.97
29 23
29 35.38
29 44.29
29 41.89
29 52.86
29 45.74
29 42.89
29 41.18
29 30.39
29 53.76
29 45.65
30 38.93
30 49.44
30 43.03
30 48.99
30 64.64
30 52.17
30 56.17
30 40.49
30 55.72
30 45.73
30 57.96
30 42.69
30 44.5
30 57.67
30 46.95
30 48.4
31 61.35
31 42.11
31 47.24
31 62.73
31 53.7
31 51.61
31 59.88
31 42.29
31 48.44
31 28.28
31 33.3
31 54.71
31 65.09
31 50.07
31 46.23
31 69.53
31 42.83
31 45.59
31 53.91
31 46.81
31 47.19
31 29.78
32 47.43
32 54.6
32 46.82
32 43.87
32 39.77
32 56.65
32 54.88
32 55.58
32 53.54
32 47.03
32 48.43
32 57.62
32 54.61
32 51.2
32 46.28
33 48.56
33 61.41
33 48.18
33 45.4
33 46.43
33 42.42
33 43.13
33 45.04
33 50.79
33 40.94
33 39.68
33 40.89
33 56.92
33 46.66
33 62.13
33 32.96
33 64.23
33 51.18
33 30.22
33 45.72
33 56.13
33 39.2
33 69.96
33 40.29
33 47.09
33 36.36
34 53.09
34 60.93
34 36.74
34 53.17
34 55.87
34 42.1
34 35.48
34 51.42
34 42.94
34 40.95
34 42.25
34 37.05
34 51.34
34 40.63
34 56.11
34 38.38
34 42.16
34 50.08
34 55.57
34 37.14
34 48.86
34 40.8
34 50.39
34 33.39
35 54.16
35 71.24
35 44.45
35 69.88
35 40.11
35 51.02
35 30.98
35 72.24
35 64.95
35 57.94
35 51.11
35 47.75
35 56.79
35 61.87
35 56.46
35 60.73
35 58.01
36 59.28
36 58.58
36 58.9
36 52.69
36 76.17
36 57.19
36 48.41
36 41.89
36 50.8
36 53.61
36 42.9
36 42.45
37 30.35
37 42.99
37 63.21
37 56.56
37 54.17
37 44.47
37 33.19
37 42.14
37 41.91
37 42.02
37 52.83
37 49.6
37 44.37
37 53.14
37 39.47
37 45.52
37 49.79
37 39.66
37 46.24
37 62.17
37 49.7
37 49.25
37 45.03
37 59.1
37 25.86
37 42.98
37 46.3
37 51.18
37 34.29
37 52.13
37 36.66
37 48.32
38 49.9
38 49.49
38 42.31
38 56.69
38 36.17
38 60.91
38 55.56
38 49.56
38 38.58
38 70.51
38 57.09
38 55.89
38 51.39
38 53.39
38 55.84
38 47.93
39 62.49
39 40.71
39 45
39 51.98
39 47.92
39 33.51
39 36.24
39 46.31
39 45.34
39 37.03
39 44.82
39 59.26
39 66.58
39 34.61
39 44.79
39 38.2
39 52.56
39 41.62
39 44.18
39 52.65
39 32.13
39 51.08
39 43.51
39 44.29
39 49.34
39 58.64
39 42.78
40 36.94
40 46.98
40 47.72
40 56.35
40 54.04
40 36.68
40 71.04
40 45.19
40 33.5
40 29.68
40 47.56
40 47.76
40 50.26
40 58.06
40 45.39
40 43.27
40 63.01
40 50.36
40 53.35
40 49.95
40 44.5
40 52.41
40 52.28
40 49.08
40 59.25
41 59.42
41 44.55
41 48.82
41 51.96
41 49.13
41 69.36
41 55.68
41 46.28
41 58.64
41 54.75
41 53.94
41 72.89
41 70.76
41 44.91
41 73.88
41 60.89
41 47.69
41 59.76
41 57.45
41 62.14
41 61.47
41 48.15
42 52.87
42 50.03
42 41.51
42 37.42
42 64.42
42 45.44
42 46.06
42 46.37
42 46.66
42 29.01
42 35.69
42 49.16
42 55.9
42 45.84
42 35.44
42 43.21
42 48.36
42 74.14
42 46.76
42 36.97
42 43.84
42 43.24
42 56.9
42 47.64
42 38.84
42 42.96
42 41.58
42 45.96
43 80.02
43 62.47
43 66.48
43 52.83
43 44.79
43 48.08
43 41.06
43 49.99
43 33.41
43 35.25
43 52.75
43 47.9
43 47.48
43 48.89
43 59.58
44 49.72
44 49.23
44 57
44 35.73
44 58.75
44 42.01
44 28.94
44 50.73
44 48.34
44 51.79
44 50.66
44 63.51
44 46.16
44 58.61
44 40.67
44 46.2
44 59.87
45 45.39
45 50.05
45 42.21
45 40.26
45 47.12
45 52.32
45 56.05
45 34.62
45 42.59
45 39.96
45 37.14
45 55.71
45 36.06
45 44.56
45 53.34
46 48.97
46 64.48
46 30.88
46 24.8
46 32.03
46 35.77
46 27.67
46 35.16
46 25.84
46 31.74
46 56.34
46 34.66
46 38.08
46 46.73
46 46.04
46 47.03
46 37.63
46 45.26
46 40.39
46 49.96
46 44.24
47 59.68
47 33.7
47 53.87
47 53
47 51.18
47 50.93
47 39.05
47 47.81
47 37.77
47 46.15
47 49.05
47 38.3
47 47.66
47 46.36
47 37.35
47 41.99
47 31.38
47 38.33
47 33.31
47 41.66
48 43.82
48 27.5
48 42.43
48 49.32
48 62.03
48 35.68
48 49.26
48 48.02
48 55.13
48 48.68
48 43.07
48 32.8
48 49.26
48 45.14
48 45.21
48 32.34
48 60.05
48 50.35
48 42.91
48 58.76
48 58.37
48 49.1
49 34.89
49 42.81
49 43
49 48.71
49 24.36
49 35.08
49 40.33
49 36.05
49 43.37
49 29.88
49 39.48
49 30.9
49 41.1
49 46.97
49 35.51
50 41.55
50 29.84
50 49.14
50 57.8
50 44.15
50 29.21
50 58.24
50 47.22
50 37.36
50 29.06
50 39.84
50 47.1
50 38.98
50 40.91
50 46.81
50 35.26
50 40.45
50 35.52
51 66.26
51 66.12
51 71.22
51 54.9
51 61.98
51 69.42
51 61.22
51 62.99
51 57.99
51 61.33
51 66.85
51 67.87
51 63.94
51 73.7
51 70.36
51 64.01
51 57.35
51 68.25
51 57.39
52 66.5
52 36.71
52 50.16
52 50.28
52 52.18
52 51.46
52 35.73
52 53.69
52 68.71
52 44.75
52 43.91
52 33.41
52 45.72
52 44.99
52 47.73
52 33.51
52 60.51
52 44.62
52 53.45
52 55
52 31.21
52 47.96
52 66.59
52 61.97
52 53.8
53 49.44
53 31.68
53 63.99
53 36.71
53 40.77
53 52.12
53 30.88
53 40.01
53 38.55
53 42.27
53 41.62
54 34.24
54 43.66
54 37.74
54 25.47
54 54.77
54 52.72
54 38.93
54 34.49
54 45.02
54 64.05
54 44.41
54 59.1
54 66.11
54 43.47
54 64.42
54 39.82
54 32.3
54 54.9
54 45.63
54 48.73
54 29.44
54 43.16
54 54.72
54 56.88
54 38.84
54 43.39
54 55.71
55 34.7
55 44.97
55 43.9
55 40.48
55 40.45
55 44.63
55 38.93
55 37.42
55 44.24
55 42.12
55 43.33
55 53.41
55 55.7
55 44.3
55 51.11
55 28.57
55 45.45
55 32.07
55 43.68
55 47.25
55 49.88
55 47.64
55 42.71
55 38.03
56 44.64
56 67.06
56 42.99
56 59.1
56 36.68
56 52
56 45.4
56 46.9
56 54.94
56 52.67
56 41.2
56 43.28
56 49.12
56 43.39
56 54.9
56 50.91
56 55.56
56 55.29
56 43.53
56 38.92
56 41.53
56 70.07
56 46.2
56 44.7
57 33.36
57 35.15
57 34.73
57 48.76
57 51.32
57 49.63
57 22.61
57 42.76
57 54.3
57 35.11
57 42.16
57 44.64
57 38.93
57 37.08
57 40.98
57 29.51
57 54.33
57 64.63
57 38.54
57 67.82
57 55.08
57 35.43
57 41.85
57 51.39
57 48.03
58 48.07
58 41.27
58 63.51
58 51.78
58 49.75
58 41.73
58 46.13
58 58.3
58 39.72
58 62
58 47.12
58 43.94
58 64.65
58 60.22
58 53.22
58 35.86
58 38.2
58 43.39
58 40.64
58 55.21
58 53.15
58 46.47
58 50.94
58 43.83
58 60.47
58 34.19
58 35.1
58 48.93
59 45.41
59 39.53
59 51.06
59 27.55
59 46.58
59 49.02
59 61.95
59 30.7
59 48.79
59 47.7
59 79.84
59 59.75
59 63.72
59 39.62
59 38.44
59 50.18
59 62.13
59 53.53
60 42.59
60 42.51
60 23.36
60 39.96
60 33.67
60 47.56
60 51.11
60 30.66
60 38.06
60 32.37
60 27.56
60 38.39
60 37.28
60 32.78
60 41.86
60 44.23
60 38.77
60 41.69
60 83.27
60 43.06
60 47.27
60 50.33
60 45.37
60 47.38
60 53.18
60 51.68
60 27.88
60 43.16
61 41.5
61 56.09
61 34.78
61 46.6
61 50.36
61 45.68
61 40.92
61 34.71
61 42.76
61 43.4
61 50.04
61 54.07
61 42.22
61 49.36
61 51.26
61 45.4
61 44.92
61 50.74
61 39.49
61 33.12
61 47.15
61 40.96
61 55.28
61 40.45
62 41.88
62 57.84
62 37.46
62 52.7
62 63.67
62 42.04
62 53.76
62 45.25
62 57.92
62 59.6
62 56.59
62 57.74
62 44.62
63 45.11
63 74.87
63 38.94
63 52.01
63 45.17
63 42.74
63 57.96
63 30.35
63 61.15
63 51.59
63 49.49
63 43.96
63 60.98
63 35.58
63 60.82
63 43.77
64 57.6
64 44.07
64 28.23
64 33.66
64 36.74
64 39.27
64 46.27
64 44.11
64 31.81
64 37.26
64 34.8
64 51.8
64 40.55
64 50.17
64 50.97
64 37.04
64 48.1
64 41.99
64 34.94
64 34.83
64 59.81
64 55.26
64 46.32
64 61.99
64 34.37
64 37.51
64 45.82
65 32.71
65 46.37
65 60.96
65 33.26
65 52.83
65 48.55
65 30.61
65 27.48
65 44.92
65 48.1
65 39.44
65 63.57
65 59.24
65 45.78
65 73
65 50.6
65 56.43
66 42.65
66 48.71
66 46.9
66 35.65
66 35.05
66 45.17
66 59.52
66 59.19
66 58.84
66 30.41
66 51.99
66 56.08
66 49.96
66 50.7
66 52.87
67 75.62
67 55.86
67 66.16
67 62.43
68 41.58
68 38.96
68 56.95
68 48.14
68 51.62
68 39.05
68 47.17
68 50.11
68 49
68 57.17
68 52.5
68 37.95
68 37.61
68 34.05
68 46.11
68 34.13
68 45.14
68 35
68 47.95
69 59.97
69 58.57
69 70.4
69 52.84
69 28.62
69 69.1
69 52.88
69 56.82
69 39.14
69 54.97
69 50.73
69 67.46
69 50.87
69 63.87
69 57.6
69 47.45
69 46.44
69 53.28
69 58.69
69 52.45
69 42.02
69 33.19
69 39.03
69 38.47
70 48.23
70 34.81
70 55.7
70 43.17
70 40.6
70 53.69
70 38.07
70 36.24
70 42.16
70 54.11
70 40.03
70 59.01
70 32.85
70 47.01
70 39.07
70 43.82
70 40.19
70 40.4
70 50.35
70 40.58
70 47.45
70 47.09
70 48.25
70 35.4
70 34.16
70 43.34
70 37.92
71 51.02
71 52.66
71 47.09
71 35.97
71 36.31
71 58.43
71 49
71 31.41
71 62.18
71 37.45
71 37.66
71 45.94
71 55.05
71 37.14
71 52.02
71 60.94
71 39.51
71 52.8
71 50.77
71 61.42
71 36.36
71 36.37
72 45.44
72 40.68
72 36
72 41.23
72 37.95
72 31.78
72 35.52
72 30.69
72 36.61
72 43.73
72 33.07
72 31.97
72 35.68
73 62.09
73 49.85
73 59.68
73 65.1
73 41.49
73 50.53
73 56.85
73 61.21
73 58.09
73 61.68
73 52.6
73 60.88
73 56.05
73 48.99
73 55.85
73 61.86
73 38.58
73 47.76
73 45.49
73 51.27
73 58.56
73 50.59
73 52.33
73 51.51
73 52.04
73 49.87
73 52.27
74 46.74
74 41.73
74 42.34
74 34.11
74 42.09
74 43.17
74 41.04
74 37.77
74 35.89
74 27.1
74 39.63
74 28.81
74 50.26
74 36.96
74 43.79
74 48.46
74 45.37
75 46.92
75 46.08
75 71.31
75 33.09
75 68.67
75 49.75
75 53.83
75 55.72
75 45.45
75 45.37
75 46.23
75 43.32
75 59.8
75 22.58
75 47.71
75 45.53
75 47.37
75 45.21
75 50.99
75 53.14
75 42.25
75 60.76
75 42.59
76 63.86
76 57.05
76 39.52
76 60.05
76 56.02
76 61.22
76 57.02
76 54.91
76 57.76
76 53.31
76 46.86
76 57.36
76 56.55
77 36.46
77 48.25
77 30.78
77 57.02
77 58.51
77 35.82
77 39.13
77 47.8
77 44.15
77 59.43
77 53.94
77 50.34
77 49.39
77 29.01
77 35.99
77 35.07
77 41.96
77 53.31
77 47.48
77 32.08
77 52.27
78 55.08
78 42.62
78 38.36
78 54.73
78 34.9
78 30.75
78 32.9
78 33.32
78 26.46
78 34.64
78 52.21
78 34.92
78 39.53
79 63.51
79 63.4
79 49.91
79 53.43
79 48.83
79 49.93
79 62.79
79 64.09
79 79.49
79 72.55
79 84
79 57.69
79 52.53
80 62.48
80 42.74
80 64.11
80 53.75
80 55.42
80 53.54
80 40.13
80 45.13
80 61.12
80 53.87
80 47.97
80 43.9
81 48.23
81 37.81
81 47.35
81 56.62
81 44.97
81 25.28
81 54.35
81 56.86
81 41.63
81 55.61
81 62.35
81 50.82
81 57.17
81 36.79
81 39.84
81 32.85
81 61.18
81 39.68
81 41.66
81 46.64
82 35.15
82 32.17
82 52.36
82 48.27
82 25.87
83 56.17
83 37.91
83 38.19
83 58.9
83 57.52
83 52.41
83 31.98
83 33.64
83 47.22
83 46.94
83 33.09
83 47.7
83 36.01
83 39.1
84 38.26
84 55.33
84 37.47
84 30.15
84 44.88
84 46.05
84 32.28
84 53.84
84 46.8
84 60.35
84 47.24
84 32.95
84 43.38
84 58.92
84 36.55
84 49.53
84 27.88
84 42.73
84 57.23
84 44.32
84 43.47
84 40.07
84 34.82
84 41.19
85 39.95
85 66.62
85 54.45
85 30.85
85 52.96
85 47.43
85 48.87
85 58.11
85 46.53
85 50.76
85 40.58
85 58.26
85 50.4
85 46.87
85 40.59
86 47.81
86 46.43
86 64.73
86 40.79
86 54.47
86 43.66
86 54.13
86 61.37
86 57.48
86 63.36
86 44.31
86 45.53
86 51.42
86 60.42
86 62.56
86 54.03
86 60.38
87 40.5
87 59.45
87 55.11
87 56.21
87 69.23
87 63.83
87 45.59
87 68.05
87 62.95
87 60.81
87 60.33
87 50.91
87 58.43
87 55.54
87 68.99
87 56.11
87 47.85
87 46.85
87 69.55
87 47.48
87 72.19
87 56.78
88 53.64
88 60.68
88 47.62
88 35.31
88 54.37
88 61.85
88 56.25
88 47.67
88 54.13
88 49.83
88 58.58
88 61.38
88 56.11
88 67.77
88 72.48
88 35.62
88 53
88 60.69
88 51.47
88 43.35
88 52.37
89 47.32
89 49.36
89 68.77
89 62.32
89 60.13
89 48.04
89 35.16
89 48.05
89 56.48
89 52.96
89 43.68
89 49.61
89 68.98
89 55.09
89 64.44
89 48.16
89 56.4
89 56.35
89 51.24
89 50.22
89 68.46
89 53.58
89 49.65
89 65.95
89 34.77
89 52.78
90 38.31
90 49.74
90 57.46
90 48.22
90 48.12
90 59.15
90 63.94
90 40.1
90 43.41
90 59.86
90 47.28
90 28.55
90 49.9
90 42.25
90 44.14
90 46.67
90 46.91
90 56.72
90 49.39
90 49.56
90 38.97
90 44.27
90 66.26
90 42.34
90 40.88
90 64.58
90 45.16
90 54.19
90 50.73
90 40.54
91 60.44
91 40.63
91 57.74
91 40.79
91 43.21
91 50.13
91 37.08
91 48.18
91 29.71
91 72.43
91 43.77
91 49.18
91 47.63
91 44.94
91 59.78
91 38.93
91 43.63
91 51.34
91 51
91 46.3
92 56.14
92 38.46
92 57.21
92 50.47
92 47.34
92 47.54
92 47.13
92 66.16
92 59.96
92 37.97
92 30.17
92 54.08
92 51.48
92 48.79
92 47.46
92 46.31
92 60.17
92 47.56
92 26.38
92 42.77
93 61.1
93 36.34
93 33.71
93 67.09
93 48.08
93 44.74
93 50.43
93 66.19
93 64.52
93 49.29
93 60.45
93 50.49
93 44.1
93 51.03
93 34.54
93 62.06
93 62.59
93 62.27
93 50.11
93 39.9
93 52.78
93 52.19
93 42.4
93 58.32
93 56
94 36.67
94 56.94
94 50.32
94 51.76
94 38.85
94 43.8
94 45.33
94 49.19
95 59.4
95 30.76
95 48.84
95 46.12
95 45.57
95 38.25
95 31.2
95 51.25
95 44.4
95 47.2
95 60.47
95 59.81
95 41.22
95 37.78
95 46.38
95 40.2
95 32.59
95 46.54
95 41.39
95 49.8
95 44.59
95 31.56
95 43.61
95 43.66
95 62.82
96 34.08
96 42.45
96 51.4
96 49.71
96 46.13
96 68.22
96 54.47
96 29.19
96 37.22
96 47.24
96 45.11
96 52.29
96 51.76
96 47.08
96 41.26
96 46.85
96 46.12
96 47.52
96 46.23
96 51.02
96 52.68
97 32.11
97 53.89
97 46.11
97 51.3
97 45.62
97 41.36
97 48.98
97 57.27
97 36.79
97 31.97
97 53.89
97 50.54
97 34.89
97 51.57
97 35
97 57.81
97 58.98
97 37.4
97 31.91
97 56.78
97 48.43
97 40.65
97 57.64
97 49.19
97 36.75
97 35.97
97 52.68
98 49.6
98 64.88
98 54.14
98 49.68
98 57.53
98 61.81
98 57.62
98 27.87
98 41.18
98 68.95
98 50.43
98 65.62
98 34.81
98 34.45
98 48.77
98 59.68
98 71.65
98 57.7
98 59.19
98 47.8
98 62.73
98 59.31
98 36.19
98 55.36
98 45.34
98 60.27
98 57.31
98 53.32
98 43.81
98 52.49
98 52.61
99 44.37
99 58.12
99 50.76
99 53.41
99 59.47
99 47.92
99 58.59
99 51.18
99 62.03
99 52.52
99 49.41
99 45.14
99 56.6
99 50.14
99 45.59
99 64.56
99 53.19
99 49.29
99 62.04
99 46.03
99 48.52
99 34.53
99 40.65
99 49.38
100 49.45
100 62.16
100 50.38
100 39.93
100 33.23
100 48.59
100 62.84
100 50.1
100 34.55
100 59.14
100 50.54
100 39.09
100 54.6
100 39.59
100 47.87
100 58.69
100 52.53
100 50.49
100 36.77
100 50.11
100 62.42
100 50.71
100 43.24
100 56.25
100 38.42
100 54.95
100 30.29
100 47.66
100 55.43
100 29.73
